id,county,name,type,star,ind_month,shift,num_infant,num_one,num_two,num_three,num_four,num_five,num_twelve,num_total,children_lic,children_max,cat_op,scc,employees,month,year
34000676,Forsyth,Sweet Dreams Day Care,Home,3 Star H 2C,0,1,0,2,0,1,0,1,2,6,8,8,Independent Family Residence,Y,1,August,2022
34000676,Forsyth,Sweet Dreams Day Care,Home,3 Star H 2C,0,2,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,1,August,2022
34000676,Forsyth,Sweet Dreams Day Care,Home,3 Star H 2C,0,3,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,1,August,2022
34000679,Forsyth,Pooh Bear's Honey Pot,Home,3 Star H 2C,12,1,1,1,0,2,1,0,1,6,8,8,Independent Doublewide,Y,1,August,2022
34000679,Forsyth,Pooh Bear's Honey Pot,Home,3 Star H 2C,12,2,0,0,0,0,0,0,0,0,8,8,Independent Doublewide,Y,1,August,2022
34000679,Forsyth,Pooh Bear's Honey Pot,Home,3 Star H 2C,12,3,0,0,0,0,0,0,0,0,8,8,Independent Doublewide,Y,1,August,2022
34000690,Forsyth,Pequenas Aventuras,Home,4 Star H 2C,10,1,0,0,0,0,0,0,1,1,8,8,Independent Family Residence,Y,1,August,2022
34000690,Forsyth,Pequenas Aventuras,Home,4 Star H 2C,10,2,0,0,0,0,0,0,0,0,8,0,Independent Family Residence,Y,1,August,2022
34000690,Forsyth,Pequenas Aventuras,Home,4 Star H 2C,10,3,0,0,0,0,0,0,0,0,8,0,Independent Family Residence,Y,1,August,2022
34000694,Forsyth,Little Ones Heaven,Home,4 Star H 2C,0,1,0,4,0,0,1,0,0,5,8,8,Independent Family Residence,Y,1,August,2022
34000694,Forsyth,Little Ones Heaven,Home,4 Star H 2C,0,2,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,1,August,2022
34000694,Forsyth,Little Ones Heaven,Home,4 Star H 2C,0,3,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,1,August,2022
34000705,Forsyth,Unique Child Care,Home,5 Star H 2C,7,1,0,3,4,1,3,1,12,24,8,8,Independent Family Residence,Y,3,August,2022
34000705,Forsyth,Unique Child Care,Home,5 Star H 2C,7,2,0,2,3,1,2,0,9,17,8,8,Independent Family Residence,Y,3,August,2022
34000705,Forsyth,Unique Child Care,Home,5 Star H 2C,7,3,0,0,1,2,1,1,3,8,8,8,Independent Family Residence,Y,3,August,2022
34000723,Forsyth,Geez Home Day Care,Home,4 Star H 2C,3,1,0,0,1,0,2,0,0,3,8,8,Independent Family Residence,Y,1,August,2022
34000723,Forsyth,Geez Home Day Care,Home,4 Star H 2C,3,2,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,1,August,2022
34000723,Forsyth,Geez Home Day Care,Home,4 Star H 2C,3,3,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,1,August,2022
34000734,Forsyth,S & S Day Care,Home,5 Star H 2C,7,1,0,1,1,1,0,1,2,6,8,8,Independent Family Residence,Y,2,August,2022
34000734,Forsyth,S & S Day Care,Home,5 Star H 2C,7,2,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,2,August,2022
34000734,Forsyth,S & S Day Care,Home,5 Star H 2C,7,3,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,2,August,2022
34000780,Forsyth,Laurie's Child Care Home,Home,2 Star H 2C,11,1,0,2,1,1,1,0,0,5,8,8,Independent Family Residence,N,1,August,2022
34000780,Forsyth,Laurie's Child Care Home,Home,2 Star H 2C,11,2,0,0,0,0,0,0,0,0,0,0,Independent Family Residence,N,1,August,2022
34000780,Forsyth,Laurie's Child Care Home,Home,2 Star H 2C,11,3,0,0,0,0,0,0,0,0,0,0,Independent Family Residence,N,1,August,2022
34000792,Forsyth,Pat's Little Angels Home Care,Home,3 Star H 2C,12,1,0,1,0,1,0,0,2,4,8,8,Independent Family Residence,Y,1,August,2022
34000792,Forsyth,Pat's Little Angels Home Care,Home,3 Star H 2C,12,2,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,1,August,2022
34000792,Forsyth,Pat's Little Angels Home Care,Home,3 Star H 2C,12,3,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,1,August,2022
34000804,Forsyth,Plater's Playhouse,Home,3 Star H 2C,8,1,0,1,1,3,1,0,0,6,8,8,Independent Family Residence,Y,2,August,2022
34000804,Forsyth,Plater's Playhouse,Home,3 Star H 2C,8,2,0,1,0,0,0,0,4,5,8,8,Independent Family Residence,Y,2,August,2022
34000804,Forsyth,Plater's Playhouse,Home,3 Star H 2C,8,3,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,2,August,2022
34000833,Forsyth,Best Of Care Family Child Care Home,Home,5 Star H 2C,0,1,0,2,0,0,1,0,0,3,8,8,Independent Family Residence,Y,1,August,2022
34000833,Forsyth,Best Of Care Family Child Care Home,Home,5 Star H 2C,0,2,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,1,August,2022
34000833,Forsyth,Best Of Care Family Child Care Home,Home,5 Star H 2C,0,3,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,1,August,2022
34000863,Forsyth,R­u Happy Child Care,Home,4 Star H 2C,0,1,1,2,0,1,1,2,2,9,8,8,Independent Family Residence,Y,2,August,2022
34000863,Forsyth,R­u Happy Child Care,Home,4 Star H 2C,0,2,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,2,August,2022
34000863,Forsyth,R­u Happy Child Care,Home,4 Star H 2C,0,3,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,2,August,2022
34000871,Forsyth,Big Mama's Educational Center,Home,5 Star H 2C,4,1,0,2,1,1,2,0,4,10,8,8,Independent Family Residence,Y,1,August,2022
34000871,Forsyth,Big Mama's Educational Center,Home,5 Star H 2C,4,2,0,0,0,0,1,0,2,3,8,8,Independent Family Residence,Y,1,August,2022
34000871,Forsyth,Big Mama's Educational Center,Home,5 Star H 2C,4,3,0,0,0,0,0,0,5,5,8,8,Independent Family Residence,Y,1,August,2022
34000915,Forsyth,Munchkin Land,Home,3 Star H 2C,7,1,2,2,1,0,0,0,0,5,8,8,Independent Family Residence,N,1,August,2022
34000915,Forsyth,Munchkin Land,Home,3 Star H 2C,7,2,0,0,0,0,0,0,0,0,0,0,Independent Family Residence,N,1,August,2022
34000915,Forsyth,Munchkin Land,Home,3 Star H 2C,7,3,0,0,0,0,0,0,0,0,0,0,Independent Family Residence,N,1,August,2022
34000937,Forsyth,Jardin De Ninos,Home,4 Star H 2C,9,1,1,0,1,1,0,0,3,6,8,8,Independent Family Residence,Y,1,August,2022
34000937,Forsyth,Jardin De Ninos,Home,4 Star H 2C,9,2,0,0,0,0,0,0,0,0,8,0,Independent Family Residence,Y,1,August,2022
